"date","sex","age","race","boro","crimsusp","frisked","searched","hit"
2017-11-30,"MALE","17","BLACK HISPANIC","MANHATTAN","CRIMINAL TRESPASS","N","Y","Y"
2017-11-30,"MALE","18","WHITE HISPANIC","MANHATTAN","CRIMINAL TRESPASS","N","Y","Y"
2017-11-30,"MALE","18","WHITE HISPANIC","MANHATTAN","CRIMINAL TRESPASS","N","Y","Y"
2017-12-01,"MALE","43","WHITE HISPANIC","MANHATTAN","OTHER","Y","N","N"
2017-12-01,"MALE","24","WHITE HISPANIC","MANHATTAN","CRIMINAL POSSESSION OF MARIHUANA","Y","Y","N"
2017-12-04,"MALE","27","WHITE HISPANIC","MANHATTAN","CRIMINAL TRESPASS","Y","N","Y"
2017-12-04,"MALE","23","WHITE HISPANIC","MANHATTAN","CRIMINAL TRESPASS","Y","Y","Y"
2017-12-05,"MALE","(null)","WHITE","MANHATTAN","OTHER","Y","Y","Y"
2017-12-05,"MALE","(null)","WHITE HISPANIC","MANHATTAN","OTHER","Y","Y","N"
2017-12-06,"MALE","20","WHITE HISPANIC","MANHATTAN","CRIMINAL TRESPASS","Y","N","N"
2017-12-06,"MALE","23","WHITE HISPANIC","MANHATTAN","CRIMINAL TRESPASS","Y","N","N"
2017-12-12,"MALE","23","WHITE HISPANIC","MANHATTAN","ROBBERY","Y","N","N"
2017-12-12,"MALE","24","WHITE HISPANIC","MANHATTAN","ROBBERY","Y","N","N"
2017-12-14,"MALE","24","BLACK HISPANIC","MANHATTAN","ASSAULT","N","N","N"
2017-12-16,"FEMALE","22","BLACK HISPANIC","MANHATTAN","ROBBERY","Y","N","N"
2017-12-16,"MALE","21","WHITE HISPANIC","MANHATTAN","ROBBERY","Y","N","N"
2017-12-16,"MALE","21","WHITE HISPANIC","MANHATTAN","ROBBERY","Y","N","N"
2017-12-18,"MALE","34","WHITE","MANHATTAN","CRIMINAL MISCHIEF","N","N","N"
2017-12-18,"MALE","(null)","BLACK HISPANIC","MANHATTAN","CPW","Y","Y","Y"
2017-12-19,"MALE","60","BLACK","MANHATTAN","CPW","N","N","Y"
2017-10-25,"MALE","44","WHITE HISPANIC","MANHATTAN","CPW","Y","N","Y"
2017-12-24,"MALE","23","WHITE HISPANIC","MANHATTAN","BURGLARY","N","N","N"
2017-01-04,"MALE","42","WHITE HISPANIC","BRONX","OTHER","Y","N","N"
2017-01-14,"MALE","31","WHITE HISPANIC","BRONX","CRIMINAL TRESPASS","Y","Y","Y"
2017-01-10,"MALE","24","BLACK","BRONX","CRIMINAL TRESPASS","Y","Y","Y"
2017-01-05,"MALE","38","BLACK","BRONX","CRIMINAL TRESPASS","N","Y","Y"
2017-01-12,"MALE","25","BLACK","BRONX","CRIMINAL POSSESSION OF MARIHUANA","Y","Y","Y"
2017-01-11,"FEMALE","24","BLACK","BRONX","CRIMINAL TRESPASS","Y","Y","Y"
2017-01-11,"MALE","22","BLACK","BRONX","CRIMINAL TRESPASS","Y","Y","Y"
2017-01-18,"MALE","28","BLACK","BRONX","CRIMINAL TRESPASS","Y","Y","Y"
2017-01-18,"MALE","29","WHITE HISPANIC","BRONX","CRIMINAL TRESPASS","N","Y","Y"
2017-01-18,"FEMALE","23","WHITE HISPANIC","BRONX","CRIMINAL TRESPASS","N","Y","Y"
2017-01-18,"MALE","25","BLACK","BRONX","CPW","Y","Y","N"
2017-01-08,"MALE","18","BLACK","BRONX","CPW","Y","Y","Y"
2017-01-20,"MALE","40","BLACK","BRONX","THEFT OF SERVICES","N","N","N"
2017-01-21,"MALE","16","BLACK","BRONX","ROBBERY","Y","N","N"
2017-01-21,"MALE","23","WHITE HISPANIC","BRONX","CPW","Y","Y","N"
2017-01-21,"MALE","36","BLACK","BRONX","CRIMINAL MISCHIEF","Y","N","N"
2017-01-15,"MALE","26","WHITE HISPANIC","BRONX","CPW","Y","N","N"
2017-01-24,"MALE","21","BLACK","BRONX","CRIMINAL TRESPASS","Y","Y","Y"
2017-01-23,"MALE","34","BLACK","BRONX","PETIT LARCENY","N","N","N"
2017-01-05,"MALE","47","BLACK","BRONX","ROBBERY","N","N","N"
2017-01-28,"MALE","27","WHITE HISPANIC","BRONX","CPW","Y","N","N"
2017-01-28,"MALE","59","WHITE HISPANIC","BRONX","CRIMINAL TRESPASS","Y","N","Y"
2017-01-29,"MALE","36","BLACK","BRONX","ASSAULT","Y","N","Y"
2017-01-29,"FEMALE","51","BLACK","BRONX","ASSAULT","Y","N","N"
2017-02-01,"MALE","30","WHITE HISPANIC","BRONX","CPW","Y","Y","Y"
2017-02-03,"MALE","26","BLACK","BRONX","THEFT OF SERVICES","Y","N","N"
2017-02-07,"MALE","33","BLACK","BRONX","CPW","Y","N","N"
2017-01-28,"MALE","19","BLACK","BRONX","CPW","Y","Y","Y"
2017-02-10,"MALE","39","WHITE HISPANIC","BRONX","CRIMINAL TRESPASS","N","Y","Y"
2017-01-04,"MALE","43","BLACK","BRONX","ROBBERY","Y","N","N"
2017-02-11,"MALE","(null)","WHITE HISPANIC","BRONX","ASSAULT","Y","N","N"
2017-02-12,"MALE","14","WHITE HISPANIC","BRONX","CPW","Y","N","N"
2017-02-13,"MALE","23","BLACK","BRONX","CPW","Y","N","N"
2017-02-13,"MALE","19","BLACK HISPANIC","(null)","CRIMINAL TRESPASS","N","Y","Y"
2017-02-14,"MALE","30","(null)","BRONX","BURGLARY","N","N","N"
2017-02-14,"FEMALE","27","WHITE","BRONX","ASSAULT","N","N","N"
2017-02-15,"MALE","15","WHITE HISPANIC","BRONX","CPW","Y","N","N"
2017-02-15,"MALE","15","BLACK","BRONX","CPW","Y","N","N"
2017-02-15,"MALE","20","BLACK","BRONX","CPW","Y","N","N"
2017-01-02,"MALE","51","WHITE HISPANIC","BRONX","MENACING","Y","Y","Y"
2017-01-23,"FEMALE","33","WHITE HISPANIC","BRONX","MENACING","Y","Y","Y"
2017-01-18,"MALE","27","BLACK","BRONX","CPW","Y","Y","N"
2017-01-22,"MALE","27","BLACK","BRONX","CPW","Y","N","N"
2017-01-26,"MALE","20","BLACK","BRONX","ASSAULT","N","N","N"
2017-02-19,"MALE","24","WHITE HISPANIC","BRONX","ASSAULT","Y","Y","N"
2017-02-20,"MALE","15","WHITE HISPANIC","BRONX","CPW","Y","Y","Y"
2017-02-20,"MALE","(null)","WHITE HISPANIC","BRONX","CPW","Y","N","N"
2017-02-21,"MALE","16","BLACK HISPANIC","BRONX","CPW","Y","N","N"
2017-01-28,"MALE","27","WHITE HISPANIC","BRONX","CPW","Y","N","N"
2017-01-17,"MALE","(null)","(null)","BRONX","ROBBERY","Y","N","N"
2017-01-17,"MALE","33","BLACK","BRONX","ROBBERY","Y","N","N"
2017-01-17,"MALE","(null)","WHITE HISPANIC","BRONX","ROBBERY","Y","N","N"
2017-02-24,"MALE","26","WHITE HISPANIC","BRONX","CRIMINAL POSSESSION OF MARIHUANA","Y","N","N"
2017-03-02,"MALE","43","BLACK","BRONX","CPW","Y","Y","N"
2017-01-31,"MALE","32","BLACK","BRONX","ASSAULT","Y","Y","Y"
2017-02-26,"FEMALE","23","BLACK","BRONX","GRAND LARCENY","Y","N","Y"
2017-02-26,"FEMALE","22","BLACK","BRONX","GRAND LARCENY","Y","N","Y"
2017-03-07,"MALE","13","BLACK","BRONX","ROBBERY","N","N","N"
2017-02-23,"MALE","26","BLACK","BRONX","CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE","Y","Y","Y"
2017-02-26,"FEMALE","23","BLACK","BRONX","GRAND LARCENY","Y","N","Y"
2017-02-26,"FEMALE","22","BLACK","BRONX","GRAND LARCENY","Y","N","Y"
2017-02-26,"MALE","31","BLACK","BRONX","ROBBERY","N","Y","Y"
2017-03-12,"MALE","49","BLACK","BRONX","CPW","Y","N","N"
2017-03-08,"MALE","25","WHITE","BRONX","CPW","Y","N","Y"
2017-03-14,"MALE","35","BLACK HISPANIC","BRONX","CRIMINAL TRESPASS","N","Y","Y"
2017-03-09,"MALE","23","WHITE HISPANIC","BRONX","GRAND LARCENY AUTO","Y","Y","Y"
2017-02-19,"MALE","(null)","WHITE HISPANIC","BRONX","CPW","Y","N","N"
2017-02-23,"MALE","42","WHITE HISPANIC","BRONX","CPW","Y","N","N"
2017-03-16,"MALE","20","BLACK","BRONX","CRIMINAL POSSESSION OF MARIHUANA","Y","Y","N"
2017-03-16,"MALE","16","BLACK","BRONX","CRIMINAL POSSESSION OF MARIHUANA","Y","Y","N"
2017-03-16,"MALE","18","BLACK","BRONX","CRIMINAL POSSESSION OF MARIHUANA","Y","Y","N"
2017-03-16,"MALE","19","BLACK","BRONX","CRIMINAL POSSESSION OF MARIHUANA","Y","Y","Y"
2017-03-16,"MALE","14","BLACK","BRONX","CRIMINAL POSSESSION OF MARIHUANA","Y","Y","Y"
2017-03-16,"MALE","24","BLACK","BRONX","CRIMINAL POSSESSION OF MARIHUANA","Y","Y","Y"
2017-03-03,"MALE","19","BLACK","BRONX","CPW","Y","Y","Y"
2017-03-21,"MALE","28","BLACK HISPANIC","BRONX","PETIT LARCENY","Y","N","Y"
2017-03-21,"MALE","21","BLACK HISPANIC","BRONX","ASSAULT","Y","N","Y"
2017-03-02,"MALE","53","BLACK","BRONX","OTHER","Y","N","N"
2017-03-23,"MALE","22","WHITE HISPANIC","BRONX","MURDER","Y","N","Y"
2017-03-25,"MALE","14","BLACK","BRONX","ROBBERY","Y","N","Y"
2017-03-25,"(null)","(null)","(null)","BRONX","GRAND LARCENY AUTO","Y","Y","Y"
2017-03-29,"MALE","34","BLACK","BRONX","CRIMINAL TRESPASS","N","Y","Y"
2017-03-29,"MALE","23","BLACK","BRONX","CPW","Y","Y","Y"
2017-03-29,"MALE","22","BLACK","BRONX","CPW","Y","N","N"
2017-03-29,"MALE","22","WHITE HISPANIC","BRONX","CPW","Y","N","N"
2017-04-01,"MALE","26","BLACK","BRONX","OTHER","N","N","N"
2017-04-01,"MALE","41","WHITE HISPANIC","BRONX","OTHER","N","N","N"
2017-04-01,"MALE","18","WHITE HISPANIC","BRONX","CPW","Y","N","N"
2017-04-02,"MALE","35","WHITE HISPANIC","BRONX","CPW","Y","N","N"
2017-01-21,"MALE","14","BLACK","BRONX","ROBBERY","Y","N","Y"
2017-01-21,"MALE","16","BLACK","BRONX","ROBBERY","Y","N","Y"
2017-04-04,"FEMALE","15","BLACK","BRONX","CRIMINAL POSSESSION OF MARIHUANA","Y","N","N"
2017-04-04,"FEMALE","16","BLACK","BRONX","CRIMINAL POSSESSION OF MARIHUANA","Y","N","N"
2017-04-04,"FEMALE","17","WHITE HISPANIC","BRONX","CRIMINAL TRESPASS","Y","Y","Y"
2017-04-04,"MALE","18","WHITE HISPANIC","BRONX","CRIMINAL TRESPASS","Y","Y","Y"
2017-01-20,"MALE","17","WHITE HISPANIC","BRONX","BURGLARY","Y","Y","Y"
2017-01-20,"MALE","16","BLACK HISPANIC","BRONX","BURGLARY","Y","Y","Y"
2017-04-05,"MALE","22","WHITE HISPANIC","BRONX","ASSAULT","N","Y","Y"
2017-04-05,"MALE","54","BLACK","BRONX","CPW","Y","N","N"
2017-04-06,"MALE","41","BLACK","BRONX","ASSAULT","Y","Y","N"
2017-04-06,"MALE","37","WHITE HISPANIC","BRONX","CPW","Y","N","N"
2017-04-01,"(null)","(null)","MALE","PBBX","CPW","V","(","N"
2017-04-08,"MALE","(null)","WHITE HISPANIC","BRONX","CPW","Y","Y","N"
2017-04-10,"MALE","51","BLACK HISPANIC","BRONX","BURGLARY","Y","N","N"
2017-04-08,"MALE","31","BLACK","BRONX","CPW","Y","Y","Y"
2017-04-14,"MALE","(null)","BLACK","BRONX","ASSAULT","Y","N","N"
2017-04-16,"MALE","35","BLACK","BRONX","ROBBERY","Y","N","N"
2017-04-16,"FEMALE","21","BLACK","BRONX","OTHER","N","N","N"
2017-04-16,"MALE","22","BLACK","BRONX","OTHER","N","N","N"
2017-04-20,"MALE","30","WHITE","BRONX","TERRORISM","N","N","N"
2017-04-21,"MALE","25","BLACK","BRONX","ASSAULT","N","N","N"
2017-04-23,"MALE","55","WHITE HISPANIC","BRONX","ASSAULT","N","N","N"
2017-04-25,"MALE","54","BLACK","BRONX","OTHER","N","N","N"
2017-03-18,"MALE","(null)","BLACK","BRONX","ROBBERY","Y","N","N"
2017-03-18,"MALE","(null)","BLACK","BRONX","ROBBERY","N","N","N"
2017-03-19,"MALE","(null)","BLACK","BRONX","ROBBERY","N","N","N"
2017-03-18,"MALE","(null)","BLACK","BRONX","ROBBERY","N","N","N"
2017-03-19,"(null)","(null)","BLACK","BRONX","ROBBERY","N","N","N"
2017-03-18,"(null)","(null)","(null)","BRONX","ROBBERY","N","N","N"
2017-04-03,"(null)","20","BLACK HISPANIC","BRONX","CPW","N","N","N"
2017-04-03,"MALE","20","BLACK HISPANIC","BRONX","CPW","N","N","N"
2017-04-09,"MALE","30","WHITE HISPANIC","BRONX","ROBBERY","Y","N","N"
2017-04-27,"MALE","28","BLACK","BRONX","ASSAULT","N","N","N"
2017-04-29,"MALE","22","WHITE HISPANIC","BRONX","CPW","Y","N","N"
2017-04-29,"MALE","25","BLACK","BRONX","CPW","Y","N","N"
2017-04-29,"MALE","21","BLACK HISPANIC","BRONX","CPW","Y","N","N"
2017-04-29,"MALE","16","BLACK HISPANIC","BRONX","CPW","Y","N","N"
2017-05-02,"MALE","(null)","BLACK","BRONX","OTHER","Y","N","N"
2017-05-04,"MALE","(null)","WHITE HISPANIC","BRONX","CPW","Y","N","N"
2017-05-04,"MALE","39","BLACK","BRONX","CPW","Y","Y","Y"
2017-05-03,"MALE","49","BLACK","BRONX","CRIMINAL TRESPASS","Y","Y","Y"
2017-05-05,"MALE","42","BLACK HISPANIC","BRONX","CRIMINAL SALE OF CONTROLLED SUBSTANCE","Y","Y","N"
2017-05-06,"MALE","48","BLACK","BRONX","PETIT LARCENY","N","Y","Y"
2017-05-07,"MALE","29","BLACK","BRONX","ASSAULT","Y","N","N"
2017-05-08,"MALE","25","BLACK","BRONX","CPW","Y","N","N"
2017-05-08,"MALE","41","BLACK","BRONX","CPW","Y","N","N"
2017-05-08,"MALE","24","BLACK","BRONX","CPW","Y","N","N"
2017-05-05,"MALE","23","WHITE HISPANIC","BRONX","CRIMINAL TRESPASS","Y","Y","Y"
2017-05-06,"MALE","25","WHITE HISPANIC","BRONX","CRIMINAL TRESPASS","N","Y","Y"
2017-05-06,"MALE","30","BLACK","BRONX","CRIMINAL TRESPASS","N","Y","Y"
2017-05-04,"MALE","20","BLACK","BRONX","CPW","Y","N","N"
2017-05-04,"MALE","22","WHITE HISPANIC","BRONX","CPW","N","N","N"
2017-05-10,"MALE","39","BLACK HISPANIC","BRONX","ASSAULT","N","N","N"
2017-05-11,"MALE","29","BLACK","BRONX","OTHER","N","N","N"
2017-05-12,"MALE","41","WHITE HISPANIC","BRONX","GRAND LARCENY AUTO","Y","Y","Y"
2017-05-13,"(null)","50","WHITE HISPANIC","BRONX","CPW","Y","N","N"
2017-05-15,"MALE","24","WHITE HISPANIC","BRONX","ROBBERY","Y","N","N"
2017-05-15,"MALE","24","WHITE HISPANIC","BRONX","ROBBERY","Y","N","N"
2017-05-15,"MALE","53","BLACK HISPANIC","BRONX","PETIT LARCENY","Y","N","Y"
2017-05-17,"MALE","39","WHITE HISPANIC","BRONX","CPW","Y","Y","Y"
2017-05-18,"FEMALE","22","BLACK","BRONX","CPW","Y","N","N"
2017-05-18,"MALE","30","WHITE HISPANIC","BRONX","CPW","Y","N","N"
2017-05-18,"MALE","37","WHITE HISPANIC","BRONX","CPW","Y","N","N"
2017-05-21,"MALE","25","BLACK","BRONX","ROBBERY","Y","Y","Y"
2017-03-23,"FEMALE","26","WHITE","BRONX","CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE","Y","Y","Y"
2017-05-25,"MALE","27","(null)","BRONX","CPW","N","N","N"
2017-05-27,"MALE","22","BLACK HISPANIC","BRONX","CPW","Y","N","N"
2017-05-27,"MALE","34","WHITE HISPANIC","BRONX","CPW","Y","N","N"
2017-05-27,"MALE","23","BLACK HISPANIC","BRONX","CPW","Y","N","N"
2017-05-22,"FEMALE","14","BLACK","BRONX","CPW","N","N","N"
2017-05-31,"MALE","19","BLACK","BRONX","ROBBERY","Y","N","N"
2017-05-31,"MALE","17","BLACK","BRONX","CRIMINAL TRESPASS","Y","N","N"
2017-06-01,"MALE","40","BLACK","BRONX","CRIMINAL TRESPASS","N","Y","Y"
2017-06-01,"MALE","23","WHITE HISPANIC","BRONX","CRIMINAL TRESPASS","Y","Y","Y"
2017-05-31,"MALE","19","WHITE HISPANIC","BRONX","CRIMINAL TRESPASS","N","Y","Y"
2017-04-25,"MALE","49","BLACK","BRONX","CRIMINAL TRESPASS","N","Y","Y"
2017-06-02,"MALE","14","WHITE HISPANIC","BRONX","CPW","Y","N","N"
2017-06-03,"MALE","32","BLACK","BRONX","BURGLARY","N","Y","Y"
2017-06-03,"MALE","(null)","BLACK","BRONX","BURGLARY","Y","N","N"
2017-05-31,"FEMALE","47","WHITE HISPANIC","BRONX","CPW","Y","N","N"
2017-06-05,"MALE","55","(null)","BRONX","MENACING","Y","N","N"
2017-06-05,"MALE","32","(null)","BRONX","CPSP","Y","Y","N"
2017-06-06,"MALE","16","BLACK","BRONX","OTHER","Y","Y","Y"
2017-05-30,"MALE","40","WHITE HISPANIC","BRONX","CPW","Y","N","N"
2017-06-08,"MALE","18","BLACK","BRONX","CRIMINAL TRESPASS","N","Y","Y"
2017-06-08,"MALE","17","BLACK","BRONX","CPW","Y","N","N"
2017-06-08,"MALE","20","WHITE HISPANIC","BRONX","FORCIBLE TOUCHING","N","N","N"
2017-06-09,"MALE","39","WHITE HISPANIC","BRONX","CRIMINAL TRESPASS","N","Y","Y"
2017-06-06,"MALE","19","BLACK HISPANIC","BRONX","CRIMINAL POSSESSION OF MARIHUANA","N","N","Y"
2017-06-06,"FEMALE","17","BLACK HISPANIC","BRONX","CRIMINAL POSSESSION OF MARIHUANA","N","N","Y"
2017-06-09,"MALE","25","BLACK HISPANIC","BRONX","ASSAULT","N","N","N"
2017-06-09,"MALE","17","WHITE HISPANIC","BRONX","CRIMINAL TRESPASS","Y","N","Y"
2017-06-09,"MALE","17","WHITE HISPANIC","BRONX","CRIMINAL TRESPASS","Y","N","Y"
2017-06-10,"MALE","15","BLACK","BRONX","CPW","Y","N","N"
2017-06-10,"MALE","15","BLACK","BRONX","CPW","Y","N","N"
2017-06-10,"MALE","49","BLACK","BRONX","CPW","Y","Y","N"
2017-06-11,"MALE","17","BLACK","BRONX","CPW","Y","Y","Y"
2017-06-11,"MALE","48","BLACK HISPANIC","BRONX","CPW","Y","Y","N"
2017-06-10,"MALE","16","BLACK","BRONX","CRIMINAL TRESPASS","N","Y","Y"
2017-06-10,"FEMALE","16","BLACK","BRONX","CRIMINAL TRESPASS","N","Y","Y"
2017-06-10,"FEMALE","16","BLACK","BRONX","CRIMINAL TRESPASS","N","Y","Y"
2017-06-13,"MALE","38","WHITE HISPANIC","BRONX","CPW","Y","N","N"
2017-06-07,"MALE","54","BLACK","BRONX","BURGLARY","N","N","N"
2017-06-12,"MALE","17","BLACK","BRONX","ROBBERY","N","N","N"
2017-06-16,"MALE","26","WHITE HISPANIC","BRONX","CPW","Y","N","N"
2017-06-16,"MALE","30","BLACK HISPANIC","BRONX","CPW","Y","N","N"
2017-05-20,"MALE","25","BLACK HISPANIC","BRONX","CPW","Y","N","N"
2017-06-16,"MALE","9","BLACK","BRONX","OTHER","N","N","N"
2017-06-16,"MALE","14","BLACK","BRONX","OTHER","N","N","N"
2017-06-17,"MALE","26","WHITE HISPANIC","BRONX","CPW","Y","N","N"
2017-06-17,"MALE","20","WHITE HISPANIC","BRONX","ASSAULT","Y","Y","N"
2017-06-18,"MALE","38","WHITE HISPANIC","BRONX","CRIMINAL TRESPASS","Y","Y","Y"
2017-06-19,"MALE","29","BLACK","BRONX","ROBBERY","Y","Y","N"
2017-06-19,"MALE","28","BLACK","BRONX","CRIMINAL TRESPASS","Y","Y","Y"
2017-06-20,"MALE","50","WHITE HISPANIC","BRONX","CPW","N","N","N"
2017-06-21,"MALE","21","WHITE HISPANIC","BRONX","OTHER","Y","N","N"
2017-06-23,"MALE","16","BLACK","BRONX","ROBBERY","Y","N","N"
2017-06-28,"MALE","19","BLACK","BRONX","CPW","Y","N","N"
2017-06-28,"MALE","17","BLACK","BRONX","CPW","Y","N","N"
2017-06-29,"MALE","(null)","BLACK","BRONX","ASSAULT","N","N","N"
2017-06-29,"MALE","25","BLACK HISPANIC","BRONX","CPW","Y","N","N"
2017-06-29,"MALE","57","BLACK HISPANIC","BRONX","ROBBERY","Y","N","Y"
2017-07-01,"MALE","32","BLACK","(null)","ASSAULT","Y","N","N"
2017-07-04,"MALE","34","WHITE HISPANIC","BRONX","OTHER","Y","N","N"
2017-07-04,"MALE","25","WHITE HISPANIC","BRONX","CPW","Y","N","N"
2017-07-04,"MALE","99","WHITE HISPANIC","BRONX","OTHER","Y","N","N"
2017-07-06,"MALE","40","BLACK","BRONX","CPW","N","N","N"
2017-07-06,"FEMALE","58","BLACK","BRONX","CRIMINAL TRESPASS","Y","Y","Y"
2017-07-06,"MALE","21","BLACK HISPANIC","BRONX","CPW","Y","Y","Y"
2017-07-07,"MALE","24","BLACK","BRONX","ASSAULT","N","N","Y"
2017-07-08,"MALE","(null)","BLACK","BRONX","CPW","Y","N","N"
2017-07-04,"MALE","36","BLACK","BRONX","ASSAULT","Y","N","N"
2017-07-10,"MALE","39","BLACK","BRONX","CPW","Y","N","N"
2017-07-10,"MALE","28","WHITE HISPANIC","BRONX","CPW","N","N","N"
2017-07-10,"MALE","19","BLACK HISPANIC","BRONX","ASSAULT","Y","N","N"
2017-07-10,"MALE","19","BLACK HISPANIC","BRONX","ASSAULT","N","N","N"
2017-07-10,"FEMALE","26","BLACK HISPANIC","BRONX","ASSAULT","N","N","N"
2017-07-11,"MALE","48","BLACK","BRONX","CPW","Y","Y","Y"
2017-07-12,"MALE","17","BLACK","BRONX","ROBBERY","Y","N","N"
2017-07-12,"MALE","16","BLACK","BRONX","ROBBERY","Y","Y","N"
2017-07-11,"MALE","53","BLACK","BRONX","CPW","Y","Y","Y"
2017-07-12,"MALE","20","BLACK","BRONX","ROBBERY","Y","N","N"
2017-07-12,"MALE","20","BLACK","BRONX","ROBBERY","Y","N","N"
2017-07-12,"MALE","(null)","BLACK","BRONX","BURGLARY","Y","N","N"
2017-07-12,"MALE","(null)","BLACK","BRONX","BURGLARY","Y","N","N"
2017-07-12,"MALE","(null)","BLACK","BRONX","BURGLARY","Y","N","N"
2017-07-13,"MALE","39","WHITE HISPANIC","BRONX","ASSAULT","Y","N","N"
2017-07-14,"MALE","(null)","BLACK","BRONX","CPW","Y","N","N"
2017-07-14,"MALE","25","BLACK","BRONX","CPW","Y","Y","Y"
2017-07-18,"MALE","16","BLACK HISPANIC","BRONX","CPW","Y","Y","N"
2017-07-18,"MALE","35","BLACK","BRONX","ASSAULT","N","N","N"
2017-07-22,"MALE","20","BLACK","BRONX","FORCIBLE TOUCHING","Y","Y","Y"
2017-07-20,"MALE","20","BLACK","BRONX","GRAND LARCENY AUTO","N","N","N"
2017-07-23,"MALE","37","BLACK","BRONX","CPW","Y","Y","Y"
2017-07-23,"MALE","34","BLACK","BRONX","CPW","Y","N","Y"
2017-07-23,"MALE","29","BLACK","BRONX","ASSAULT","N","N","N"
2017-07-26,"MALE","31","BLACK","BRONX","ASSAULT","N","N","N"
2017-07-27,"MALE","25","WHITE HISPANIC","BRONX","THEFT OF SERVICES","N","Y","N"
2017-07-30,"MALE","31","WHITE HISPANIC","BRONX","PETIT LARCENY","Y","Y","N"
2017-07-30,"MALE","32","WHITE HISPANIC","BRONX","ROBBERY","Y","Y","N"
2017-08-02,"(null)","23","WHITE HISPANIC","BRONX","CRIMINAL TRESPASS","Y","Y","Y"
2017-08-03,"MALE","33","WHITE HISPANIC","BRONX","GRAND LARCENY","N","N","N"
2017-08-09,"MALE","40","BLACK HISPANIC","0237177","CRIMINAL SALE OF MARIHUANA","Y","N","N"
2017-08-09,"MALE","40","BLACK HISPANIC","(null)","CRIMINAL SALE OF MARIHUANA","N","N","N"
2017-08-10,"MALE","47","WHITE HISPANIC","BRONX","CPW","Y","N","Y"
2017-08-11,"MALE","17","WHITE HISPANIC","BRONX","CPW","Y","N","N"
2017-08-11,"MALE","22","WHITE HISPANIC","BRONX","CPW","N","N","N"
2017-08-11,"MALE","(null)","WHITE HISPANIC","BRONX","CPW","Y","N","N"
2017-08-11,"MALE","25","BLACK HISPANIC","BRONX","CPW","Y","N","N"
2017-08-12,"MALE","28","BLACK","BRONX","CPW","Y","N","N"
2017-08-13,"MALE","33","BLACK","BRONX","CPW","Y","N","N"
2017-08-15,"MALE","25","BLACK","BRONX","ASSAULT","N","N","N"
2017-08-15,"MALE","17","WHITE HISPANIC","BRONX","GRAND LARCENY","N","N","N"
2017-08-17,"FEMALE","24","WHITE HISPANIC","BRONX","CPW","N","N","N"
2017-08-17,"MALE","44","WHITE HISPANIC","BRONX","RAPE","N","N","Y"
2017-08-21,"MALE","25","WHITE HISPANIC","BRONX","CRIMINAL POSSESSION OF MARIHUANA","N","N","N"
2017-08-21,"MALE","27","WHITE HISPANIC","BRONX","CRIMINAL POSSESSION OF MARIHUANA","N","N","N"
2017-08-21,"MALE","48","(null)","BRONX","CPW","Y","N","N"
2017-08-25,"FEMALE","48","WHITE HISPANIC","BRONX","CPW","Y","N","N"
2017-08-25,"MALE","18","WHITE HISPANIC","BRONX","CPW","Y","N","N"
2017-08-31,"MALE","23","BLACK HISPANIC","BRONX","CRIMINAL POSSESSION OF MARIHUANA","N","N","N"
2017-08-31,"MALE","15","BLACK HISPANIC","BRONX","CRIMINAL POSSESSION OF MARIHUANA","N","N","N"
2017-08-31,"MALE","31","WHITE HISPANIC","BRONX","CRIMINAL SALE OF CONTROLLED SUBSTANCE","Y","Y","Y"
2017-09-01,"MALE","30","BLACK","BRONX","ASSAULT","Y","N","N"
2017-09-02,"MALE","28","WHITE HISPANIC","BRONX","ASSAULT","Y","N","N"
2017-09-02,"MALE","26","WHITE HISPANIC","BRONX","ASSAULT","Y","N","N"
2017-09-02,"FEMALE","26","WHITE HISPANIC","BRONX","ASSAULT","N","N","N"
2017-09-02,"FEMALE","25","WHITE HISPANIC","BRONX","ASSAULT","N","N","N"
2017-09-03,"MALE","19","BLACK","BRONX","PETIT LARCENY","N","N","N"
2017-09-03,"FEMALE","19","BLACK","BRONX","PETIT LARCENY","N","N","N"
2017-09-08,"MALE","45","WHITE HISPANIC","PBBX","PETIT LARCENY","N","Y","Y"
2017-09-09,"MALE","16","BLACK","BRONX","CPW","Y","N","N"
2017-09-12,"MALE","22","BLACK HISPANIC","BRONX","CPW","Y","Y","Y"
2017-09-12,"MALE","23","BLACK","BRONX","CPW","Y","N","N"
2017-09-17,"MALE","40","BLACK","BRONX","PETIT LARCENY","Y","N","N"
2017-09-20,"MALE","36","BLACK","BRONX","OTHER","N","N","Y"
2017-09-24,"MALE","17","BLACK","BRONX","GRAND LARCENY","Y","N","Y"
2017-09-26,"MALE","17","WHITE HISPANIC","BRONX","ASSAULT","N","N","N"
2017-09-28,"MALE","15","BLACK HISPANIC","BRONX","CPW","Y","Y","N"
2017-09-28,"MALE","14","BLACK","BRONX","CPW","Y","N","N"
2017-09-28,"MALE","14","BLACK","BRONX","CPW","Y","N","N"
2017-09-28,"MALE","15","BLACK","BRONX","CPW","Y","N","N"
2017-09-28,"MALE","13","BLACK","BRONX","CPW","Y","Y","N"
2017-09-30,"MALE","21","BLACK","BRONX","CPW","Y","N","N"
2017-09-30,"MALE","21","BLACK","BRONX","CPW","Y","N","N"
